,Company,TypeName,Cpu,Ram,Gpu,OpSys,Weight,TouchScreen,IPS,ppi,Speed,HDD,SSD
810,HP,Gaming,Intel Core i7,12,AMD Radeon,Windows,3.74,0,1,127.33567457123111,2.8,1000,0
811,MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,2.9,0,0,127.33567457123111,2.8,1000,512
812,Samsung,Ultrabook,Intel Core i5,8,Intel HD,Windows,0.81,0,0,165.6321180513006,2.5,0,256
813,Dell,Notebook,Intel Core i7,8,Nvidia GeForce,Windows,1.98,0,0,141.21199808219862,2.7,1000,0
814,Dell,Notebook,Intel Core i5,8,AMD Radeon,Windows,2.18,0,0,141.21199808219862,2.5,0,256
815,Lenovo,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.32,0,0,157.3505121487356,2.7,0,256
816,Razer,Ultrabook,Intel Core i7,16,Intel HD,Windows,1.29,1,1,352.4651472131677,2.5,0,512
817,HP,Netbook,Intel Celeron Dual,4,Intel HD,Other,1.23,0,0,135.0942111925629,1.6,0,0
818,Dell,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,4.36,0,1,127.33567457123111,2.8,1000,128
819,Dell,Notebook,Intel Core i5,4,Intel HD,Windows,1.76,0,0,111.93520355955211,2.3,500,0
820,Lenovo,Notebook,Intel Core i3,4,Intel HD,Windows,2.1,0,0,100.45466986113651,2.0,500,0
821,Toshiba,Ultrabook,Intel Core i5,4,Intel HD,Windows,1.25,0,0,111.93520355955211,2.5,0,128
822,Lenovo,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.13,0,1,157.3505121487356,2.7,0,512
823,MSI,Gaming,Intel Core i5,8,Nvidia GeForce,Windows,2.4,0,0,141.21199808219862,2.5,0,256
824,Lenovo,Ultrabook,Intel Core i5,8,Intel HD,Windows,1.13,0,1,157.3505121487356,2.5,0,0
825,Toshiba,Notebook,Other Intel Processor,4,Intel HD,Windows,1.75,0,0,111.93520355955211,2.1,0,128
826,Asus,2 in 1 Convertible,Intel Core i5,8,Intel HD,Windows,1.1,1,0,165.6321180513006,2.5,0,256
827,Dell,Notebook,Intel Core i3,4,Intel HD,Windows,1.76,0,0,111.93520355955211,2.0,500,0
828,Acer,Netbook,Intel Celeron Dual,4,Intel HD,Other,1.35,0,1,135.0942111925629,1.6,0,0
829,Acer,Notebook,Intel Core i3,8,Intel HD,Windows,1.5,0,1,157.3505121487356,2.4,0,128
830,Razer,Gaming,Intel Core i7,32,Nvidia GeForce,Windows,3.49,1,0,254.67134914246222,2.9,0,512
831,Lenovo,Ultrabook,Intel Core i7,16,Intel HD,Windows,1.1,0,1,209.8006828649808,2.6,0,512
832,Asus,Notebook,Intel Core i5,4,Nvidia GeForce,Linux,2.1,0,0,141.21199808219862,2.5,1000,0
833,Lenovo,Notebook,Intel Core i5,8,Intel HD,Windows,1.7,0,0,157.3505121487356,2.3,0,256
834,Lenovo,Notebook,Intel Core i5,8,Intel HD,Windows,1.32,0,1,157.3505121487356,2.6,0,256
835,Dell,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,3.21,0,0,141.21199808219862,2.8,1000,256
836,Asus,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,2.9,0,0,127.33567457123111,2.8,1000,256
837,Toshiba,Notebook,Intel Core i3,4,Intel HD,Windows,2.0,0,0,100.45466986113651,2.4,500,0
838,Lenovo,Notebook,Other Intel Processor,4,Intel HD,Other,1.5,0,0,111.93520355955211,1.6,0,0
839,Asus,Notebook,Intel Core i5,8,Intel HD,Windows,2.3,0,0,141.21199808219862,2.5,128,0
840,Asus,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,2.73,0,0,127.33567457123111,2.6,1000,512
841,Dell,Gaming,Intel Core i7,32,Nvidia GeForce,Windows,4.42,0,1,127.33567457123111,2.8,1000,512
842,HP,Notebook,Intel Core i5,8,Nvidia GeForce,Windows,2.63,0,0,106.11306214269258,2.5,1000,0
843,Dell,Notebook,Intel Core i5,8,Intel HD,Windows,2.18,0,0,100.45466986113651,2.5,0,128
844,HP,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.54,0,0,157.3505121487356,2.5,0,512
845,Dell,Notebook,Intel Core i7,4,AMD Radeon,Windows,2.18,0,0,141.21199808219862,2.7,0,256
846,HP,2 in 1 Convertible,Intel Celeron Dual,4,Intel HD,Other,1.4,1,0,135.0942111925629,1.1,0,0
847,Asus,Ultrabook,Intel Core i5,8,Nvidia GeForce,Windows,1.45,0,1,165.6321180513006,2.3,0,512
848,HP,2 in 1 Convertible,Intel Core i5,8,Intel HD,Windows,1.28,1,0,165.6321180513006,2.5,0,256
849,HP,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.54,0,0,157.3505121487356,2.5,0,512
850,HP,Notebook,Intel Celeron Dual,4,Intel HD,No OS,1.86,0,0,100.45466986113651,1.6,0,128
851,Asus,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,2.1,0,0,141.21199808219862,2.8,1000,128
852,Dell,Notebook,Intel Core i7,8,AMD Radeon,Linux,2.83,0,0,127.33567457123111,2.7,1000,0
853,Lenovo,Ultrabook,Intel Core i7,8,Nvidia GeForce,Windows,1.96,0,1,157.3505121487356,2.8,0,256
854,Asus,Notebook,Intel Core i7,8,Nvidia GeForce,Windows,2.3,0,1,141.21199808219862,2.7,0,256
855,Dell,Notebook,Intel Core i5,8,Intel HD,Windows,1.9,0,0,141.21199808219862,2.5,0,128
856,Asus,Notebook,Other Intel Processor,4,Intel HD,Windows,2.0,0,0,100.45466986113651,1.1,1000,0
857,HP,2 in 1 Convertible,Intel Core i7,8,Intel HD,Windows,1.28,1,0,165.6321180513006,2.8,0,256
858,Dell,Notebook,Intel Core i5,8,Intel HD,Windows,1.62,1,0,165.6321180513006,2.3,1000,0
859,Lenovo,Notebook,Intel Core i3,4,Intel HD,No OS,2.2,0,0,141.21199808219862,2.0,1000,0
860,Lenovo,Notebook,Intel Core i5,8,Intel HD,Windows,2.3,0,1,141.21199808219862,2.5,1000,0
861,HP,Notebook,Intel Core i5,8,AMD Radeon,Windows,1.84,0,0,141.21199808219862,2.6,0,256
862,Toshiba,Notebook,Intel Core i5,4,Intel HD,Windows,1.05,0,0,165.6321180513006,2.5,0,128
863,Lenovo,Gaming,Intel Core i5,8,Nvidia GeForce,No OS,2.5,0,1,141.21199808219862,2.5,1000,0
864,Dell,Ultrabook,Intel Core i7,16,Intel Iris,Windows,1.29,1,0,276.053530085501,2.5,0,512
865,HP,Notebook,Intel Core i5,4,Intel HD,Windows,2.07,0,0,141.21199808219862,2.3,500,0
866,Toshiba,Ultrabook,Intel Core i5,8,Intel HD,Windows,1.2,0,0,117.82653006268643,2.3,0,256
867,Lenovo,2 in 1 Convertible,Intel Core i7,8,Intel HD,Windows,1.37,1,1,165.6321180513006,2.7,0,256
868,Acer,Notebook,Intel Core i5,8,Intel HD,Windows,1.56,0,1,157.3505121487356,2.5,0,256
869,Dell,Workstation,Intel Core i7,8,Nvidia Quadro,Windows,2.23,0,0,141.21199808219862,2.8,1000,0
870,Lenovo,Notebook,Intel Core i5,4,Intel HD,Windows,2.38,0,0,100.45466986113651,2.5,500,0
871,Lenovo,Notebook,Intel Core i3,4,AMD Radeon,No OS,2.2,0,0,141.21199808219862,2.0,1000,0
872,Toshiba,Notebook,Intel Core i7,8,Intel HD,Windows,2.0,0,1,141.21199808219862,2.7,0,256
873,Lenovo,Notebook,Intel Core i3,4,Intel HD,Windows,1.44,0,1,165.6321180513006,2.4,0,180
874,Samsung,Ultrabook,Intel Core i7,16,Nvidia GeForce,Windows,1.23,0,0,146.86047800548656,2.7,0,256
875,Dell,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.6,0,0,176.23257360658386,2.8,0,256
876,Asus,Notebook,Other Intel Processor,4,Intel HD,Linux,2.0,0,0,100.45466986113651,1.1,1000,0
877,Xiaomi,Ultrabook,Intel Core i5,8,Nvidia GeForce,Windows,1.28,0,1,165.6321180513006,2.3,0,256
878,Dell,Notebook,Intel Core i5,4,Nvidia GeForce,Windows,2.18,0,0,141.21199808219862,2.5,1000,128
879,HP,Notebook,Intel Core i5,4,Intel HD,Windows,2.04,0,0,141.21199808219862,2.5,0,256
880,HP,2 in 1 Convertible,Intel Core i5,4,Intel HD,Windows,1.28,1,0,165.6321180513006,2.5,0,256
881,HP,2 in 1 Convertible,Intel Core i5,4,Intel HD,Windows,2.3,1,0,100.45466986113651,2.5,500,0
882,Asus,Notebook,Intel Celeron Dual,4,Intel HD,Windows,1.65,0,0,111.1413368676404,1.1,0,0
883,Lenovo,Notebook,Intel Core i7,8,Nvidia GeForce,Windows,2.2,0,1,141.21199808219862,2.5,1000,0
884,Dell,Notebook,Other Intel Processor,4,Intel HD,Windows,2.2,0,0,100.45466986113651,1.6,500,0
885,HP,2 in 1 Convertible,Intel Core i5,4,Intel HD,Windows,1.28,1,0,165.6321180513006,2.5,0,256
886,Dell,Notebook,Intel Core i3,4,AMD Radeon,Linux,2.18,0,0,100.45466986113651,2.0,1000,0
887,Asus,Gaming,Intel Core i5,12,Nvidia GeForce,Windows,2.2,0,0,127.33567457123111,2.5,1000,128
888,Acer,Netbook,Intel Celeron Dual,4,Intel HD,Other,1.25,0,1,135.0942111925629,1.6,0,0
889,Lenovo,Notebook,AMD Processor,4,AMD Radeon,Windows,2.8,0,0,106.11306214269258,2.2,500,0
890,HP,Notebook,Intel Core i5,4,Intel HD,Windows,1.95,0,0,157.3505121487356,2.5,0,128
891,HP,2 in 1 Convertible,Intel Core i7,16,Intel HD,Windows,1.42,1,0,276.053530085501,2.7,0,256
892,Samsung,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.17,0,0,146.86047800548656,2.7,0,256
893,Lenovo,Ultrabook,Intel Core i5,8,Intel HD,Windows,1.32,0,1,157.3505121487356,2.5,0,256
894,MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,2.43,0,1,254.67134914246222,2.6,2000,512
895,Toshiba,Notebook,Intel Core i5,8,Intel HD,Windows,1.05,0,0,165.6321180513006,2.5,0,256
896,Dell,Gaming,Intel Core i7,8,Nvidia GeForce,Linux,2.62,0,0,141.21199808219862,2.8,1000,0
897,HP,Notebook,Intel Core i7,8,Nvidia GeForce,Windows,2.04,0,0,141.21199808219862,2.7,1000,0
898,Dell,Notebook,Intel Core i3,4,AMD Radeon,Windows,2.18,0,0,100.45466986113651,2.0,1000,0
899,Dell,Notebook,Intel Core i5,8,Intel HD,Windows,1.9,0,0,141.21199808219862,2.6,500,0
900,Dell,2 in 1 Convertible,Intel Core i7,8,Intel HD,Windows,1.24,1,0,276.053530085501,1.3,0,512
901,Asus,Gaming,Intel Core i7,32,Nvidia GeForce,Windows,3.58,0,1,127.33567457123111,2.7,0,512
902,Dell,2 in 1 Convertible,Intel Core i7,16,Intel HD,Windows,1.22,1,0,165.6321180513006,1.3,0,256
903,Lenovo,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.13,0,1,157.3505121487356,2.7,0,0
904,Lenovo,Notebook,Intel Core i5,8,Intel HD,Windows,1.95,0,1,141.21199808219862,2.5,0,512
905,LG,Ultrabook,Intel Core i7,16,Intel HD,Windows,1.08,1,1,141.21199808219862,2.7,0,512
906,HP,Netbook,Intel Core i7,8,Intel HD,Windows,1.26,0,0,176.23257360658386,2.7,0,512
907,Acer,Notebook,Intel Celeron Dual,4,Intel HD,Other,2.2,0,1,141.21199808219862,1.5,0,0
908,Lenovo,Notebook,Intel Core i5,8,Nvidia GeForce,Windows,2.6,0,1,141.21199808219862,2.3,1000,128
909,LG,Ultrabook,Intel Core i7,8,Intel HD,Windows,0.98,1,1,157.3505121487356,2.7,0,512
910,Dell,Notebook,Intel Core i5,8,Intel HD,Windows,1.6,0,0,157.3505121487356,2.8,0,256
911,HP,Ultrabook,Other Intel Processor,8,Intel HD,Windows,1.09,1,0,352.4651472131677,1.2,0,240
912,Lenovo,Notebook,Intel Core i7,6,Nvidia GeForce,Windows,2.2,0,0,141.21199808219862,2.7,0,256
913,HP,Notebook,Intel Core i7,8,Nvidia GeForce,Windows,2.04,0,0,141.21199808219862,2.7,0,256
914,Acer,Notebook,Intel Core i3,4,Intel HD,Windows,2.4,0,0,141.21199808219862,2.4,1000,0
915,Lenovo,Notebook,Intel Core i5,4,Intel HD,Windows,1.44,0,0,165.6321180513006,2.5,0,128
916,HP,Notebook,Intel Core i5,8,Intel HD,Windows,1.49,0,0,165.6321180513006,2.5,0,256
917,MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,2.7,0,0,127.33567457123111,2.8,1000,256
918,Dell,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,2.6,0,0,141.21199808219862,2.8,1000,128
919,MSI,Gaming,Intel Core i5,8,Nvidia GeForce,Windows,2.2,0,0,141.21199808219862,2.5,1000,128
920,Dell,Notebook,Intel Core i5,4,AMD Radeon,Windows,2.18,0,0,100.45466986113651,2.5,1000,0
921,HP,Ultrabook,Intel Core i7,8,AMD Radeon,Windows,1.84,0,0,141.21199808219862,2.5,0,256
922,HP,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.39,1,0,276.053530085501,2.7,0,256
923,Toshiba,Notebook,Intel Core i7,16,Nvidia GeForce,Windows,2.4,0,1,141.21199808219862,2.6,0,256
924,Lenovo,2 in 1 Convertible,Intel Core i5,8,Intel HD,Windows,1.37,1,1,165.6321180513006,2.5,0,512
925,Dell,Notebook,Intel Core i5,4,Intel HD,Windows,1.95,0,0,100.45466986113651,2.3,500,0
926,Lenovo,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.36,0,1,176.23257360658386,2.7,0,256
927,HP,Notebook,Intel Core i5,8,Intel HD,Windows,2.31,0,0,141.21199808219862,2.3,0,256
928,Dell,Notebook,Intel Core i5,4,Intel HD,Windows,2.18,0,0,100.45466986113651,2.5,1000,0
929,HP,Notebook,Intel Core i5,4,Intel HD,Windows,1.95,0,0,111.93520355955211,2.3,500,0
930,Lenovo,Notebook,Other Intel Processor,4,Intel HD,Windows,2.2,0,0,100.45466986113651,1.1,1000,0
931,HP,Ultrabook,Intel Core i5,4,Intel HD,Windows,1.26,0,0,176.23257360658386,2.3,500,0
932,HP,Notebook,Intel Celeron Dual,4,Intel HD,No OS,1.86,0,0,100.45466986113651,1.6,1000,0
933,Lenovo,2 in 1 Convertible,Intel Core i7,16,Intel Iris,Windows,1.3,1,1,276.053530085501,2.2,0,1000
934,Toshiba,Notebook,Intel Core i5,4,Intel HD,Windows,1.47,0,1,157.3505121487356,2.3,0,128
935,HP,Netbook,Intel Core i5,8,Intel HD,Windows,1.26,0,0,176.23257360658386,2.3,0,256
936,Dell,Notebook,Intel Core i3,4,Intel HD,Windows,2.18,0,0,100.45466986113651,2.0,1000,0
937,MSI,Gaming,Intel Core i7,8,Nvidia GeForce,Windows,2.2,0,0,141.21199808219862,2.8,1000,128
938,Dell,Ultrabook,Intel Core i5,8,Intel HD,Windows,1.36,0,0,157.3505121487356,2.5,0,256
939,Dell,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,4.36,0,0,169.78089942830815,2.7,1000,512
940,HP,Gaming,Intel Core i5,8,Nvidia GeForce,Windows,2.75,0,1,127.33567457123111,2.3,1000,128
941,Asus,Notebook,Other Intel Processor,4,Nvidia GeForce,Windows,2.8,0,0,106.11306214269258,1.6,1000,0
942,Acer,Notebook,Intel Core i5,4,Intel HD,Windows,2.23,0,0,100.45466986113651,2.5,500,0
943,Toshiba,Notebook,Intel Core i5,8,Intel HD,Windows,2.2,0,0,100.45466986113651,2.3,0,256
944,Lenovo,2 in 1 Convertible,Other Intel Processor,8,Intel HD,Windows,1.1,1,1,194.94753717542463,1.2,0,256
945,Lenovo,Gaming,AMD Processor,16,AMD Radeon,Windows,2.5,0,1,141.21199808219862,2.1,1000,512
946,Dell,Ultrabook,Intel Core i5,8,Intel HD,Windows,1.36,1,0,176.23257360658386,2.5,0,256
947,Lenovo,Notebook,Intel Core i7,8,Nvidia GeForce,No OS,2.2,0,0,141.21199808219862,2.7,1000,0
948,Dell,Notebook,Intel Core i3,4,AMD Radeon,Windows,2.36,0,0,106.11306214269258,2.0,1000,0
949,Acer,Notebook,Intel Celeron Dual,4,Intel HD,Other,1.68,0,0,111.93520355955211,1.6,0,0
950,HP,Workstation,Intel Core i7,8,Nvidia Quadro,Windows,2.0,0,1,141.21199808219862,2.7,0,8
951,Dell,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.36,0,0,157.3505121487356,2.8,0,256
952,Toshiba,Notebook,Intel Core i5,8,Intel HD,Windows,1.2,0,0,165.6321180513006,2.3,0,256
953,Asus,2 in 1 Convertible,Other Intel Processor,8,Intel HD,Other,1.2,0,0,176.23257360658386,1.2,0,0
954,Lenovo,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.7,0,1,157.3505121487356,2.6,0,256
955,Dell,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,4.36,0,1,254.67134914246222,2.8,1000,512
956,Dell,2 in 1 Convertible,Intel Core i5,8,Intel HD,Windows,1.24,1,0,165.6321180513006,1.2,0,256
957,HP,2 in 1 Convertible,Other Intel Processor,4,Intel HD,Windows,1.45,1,0,135.0942111925629,1.1,0,256
958,Dell,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.3,0,0,276.053530085501,2.5,0,256
959,Acer,2 in 1 Convertible,Intel Celeron Dual,4,Intel HD,Other,1.25,1,1,135.0942111925629,1.6,0,0
960,Toshiba,Notebook,Intel Core i5,8,Intel HD,Windows,1.2,0,0,165.6321180513006,2.4,0,256
961,Lenovo,Ultrabook,Intel Core i5,8,Intel HD,Windows,1.36,0,1,176.23257360658386,2.6,0,256
962,Acer,Notebook,Intel Core i5,12,Nvidia GeForce,Windows,2.4,0,0,141.21199808219862,2.5,1000,128
963,Toshiba,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.1,1,0,176.23257360658386,2.7,0,512
964,HP,Notebook,Intel Core i5,8,Nvidia GeForce,Windows,2.04,0,0,100.45466986113651,2.5,1000,0
965,Dell,Notebook,Intel Core i3,4,AMD Radeon,Linux,2.25,0,0,100.45466986113651,2.0,1000,0
966,Dell,Notebook,Intel Core i5,4,Intel HD,Windows,1.9,0,0,100.45466986113651,2.5,500,0
967,HP,Notebook,Intel Core i3,4,Intel HD,Windows,2.04,0,0,141.21199808219862,2.4,500,0
968,Dell,Gaming,Intel Core i7,32,Nvidia GeForce,Windows,4.42,0,1,127.33567457123111,2.8,1000,256
969,Lenovo,Notebook,Intel Core i5,6,Nvidia GeForce,Windows,2.4,0,0,141.21199808219862,2.5,0,256
970,Dell,2 in 1 Convertible,Intel Core i7,16,Intel HD,Windows,1.22,1,0,276.053530085501,1.3,0,512
971,Dell,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.5,1,0,209.8006828649808,2.6,0,256
972,Dell,Gaming,Intel Core i7,32,Nvidia GeForce,Windows,4.42,0,0,127.33567457123111,2.6,1000,256
973,Toshiba,Notebook,Intel Core i5,8,Intel HD,Windows,1.95,0,0,157.3505121487356,2.3,0,256
974,Asus,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,2.73,0,0,127.33567457123111,2.8,1000,256
975,HP,Notebook,Intel Core i5,8,Nvidia GeForce,Windows,2.04,0,1,141.21199808219862,2.7,1000,128
976,Lenovo,Notebook,Intel Core i5,4,Intel HD,Windows,1.7,0,0,111.93520355955211,2.3,0,0
977,Asus,2 in 1 Convertible,Intel Core i7,16,Nvidia GeForce,Windows,2.3,1,0,282.42399616439724,2.7,2000,512
978,HP,Notebook,Intel Core i7,6,Intel HD,Windows,2.04,0,0,100.45466986113651,2.7,1000,0
979,Asus,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,2.99,0,0,127.33567457123111,2.8,1000,256
980,Dell,2 in 1 Convertible,Intel Core i7,12,Intel HD,Windows,2.19,1,1,141.21199808219862,2.7,0,512
981,Toshiba,Notebook,Intel Core i5,4,Intel HD,Windows,1.2,0,0,165.6321180513006,2.3,0,128
982,Lenovo,Notebook,AMD Processor,6,AMD Radeon,Windows,2.2,0,0,141.21199808219862,3.6,0,256
983,Fujitsu,Notebook,Intel Core i5,4,Intel HD,Windows,2.3,0,0,100.45466986113651,2.3,0,256
984,Toshiba,Notebook,Intel Core i5,4,Intel HD,Windows,1.75,0,0,111.93520355955211,2.3,500,0
985,Dell,Notebook,Intel Core i5,4,AMD Radeon,Windows,2.25,0,0,100.45466986113651,2.5,500,0
986,HP,Notebook,Intel Core i5,8,Intel HD,Windows,2.04,0,0,141.21199808219862,2.5,1000,0
987,Lenovo,Gaming,Intel Core i7,8,Nvidia GeForce,Windows,2.5,0,1,141.21199808219862,2.8,1000,128
988,Dell,Notebook,Intel Core i7,8,AMD Radeon,Windows,2.36,0,0,100.45466986113651,2.7,1000,0
989,Dell,Notebook,Intel Core i5,8,Intel HD,Windows,1.6,0,0,157.3505121487356,2.5,0,128
990,HP,Netbook,Other Intel Processor,8,Intel HD,Windows,0.97,0,0,176.23257360658386,1.2,0,512
991,HP,Notebook,Intel Core i3,4,AMD Radeon,Windows,2.1,0,0,141.21199808219862,2.0,1000,128
992,Lenovo,Notebook,Intel Celeron Dual,4,Intel HD,No OS,1.9,0,0,100.45466986113651,1.1,0,128
993,Lenovo,Notebook,Intel Core i5,8,Intel HD,Windows,2.3,0,0,141.21199808219862,2.3,0,256
994,Dell,2 in 1 Convertible,Intel Core i5,8,Intel HD,Windows,1.68,1,0,165.6321180513006,2.5,0,256
995,Asus,Notebook,Intel Core i5,8,Intel HD,Windows,1.4,0,0,276.053530085501,2.5,0,256
996,HP,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.11,1,1,165.6321180513006,2.7,0,256
997,Acer,Notebook,Other Intel Processor,4,Intel HD,Windows,2.4,0,0,100.45466986113651,1.1,500,0
998,Asus,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,2.5,0,0,141.21199808219862,2.8,1000,256
999,HP,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.48,0,0,157.3505121487356,2.7,0,512
1000,Acer,Gaming,Intel Core i7,8,Nvidia GeForce,Windows,2.7,0,1,141.21199808219862,2.8,1000,128
1001,HP,Notebook,Intel Core i5,8,Intel HD,Windows,1.34,0,1,165.6321180513006,2.5,0,256
1002,Dell,Notebook,Intel Core i3,4,Intel HD,Windows,2.18,0,0,100.45466986113651,2.4,0,128
1003,HP,Notebook,Intel Core i5,4,Intel HD,Windows,1.64,0,0,111.93520355955211,2.5,500,0
1004,Toshiba,Notebook,Intel Core i5,4,Intel HD,Windows,1.2,0,0,165.6321180513006,2.3,0,128
1005,HP,Notebook,Intel Core i5,4,Intel HD,Windows,1.48,0,0,111.93520355955211,2.4,0,256
1006,HP,Notebook,Intel Core i5,4,Intel HD,Windows,1.95,0,0,157.3505121487356,2.5,0,256
1007,HP,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.43,0,0,157.3505121487356,2.6,0,256
1008,HP,Notebook,Intel Core i5,8,Nvidia GeForce,Windows,1.64,0,0,157.3505121487356,2.5,0,256
1009,HP,Notebook,Intel Core i3,4,Intel HD,Windows,1.64,0,0,111.93520355955211,2.4,500,0
1010,Dell,Gaming,Intel Core i5,8,Nvidia GeForce,Windows,2.65,0,0,141.21199808219862,2.5,0,0
1011,HP,Ultrabook,Intel Core i5,4,Intel HD,Windows,1.26,0,0,176.23257360658386,2.5,500,0
1012,HP,Notebook,Intel Core i5,4,Intel HD,Windows,1.48,0,0,157.3505121487356,2.5,0,256
1013,HP,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.54,0,0,157.3505121487356,2.5,0,256
1014,HP,Notebook,Intel Core i3,4,Intel HD,Windows,1.49,0,0,117.82653006268643,2.4,500,0
1015,Toshiba,Notebook,Intel Core i5,8,Intel HD,Windows,1.5,0,0,117.82653006268643,2.3,0,256
1016,HP,Notebook,Intel Core i3,4,Intel HD,Windows,2.04,0,0,100.45466986113651,2.4,0,256
1017,Lenovo,Notebook,Intel Core i7,16,Nvidia Quadro,Windows,2.4,0,1,254.67134914246222,2.7,0,512
1018,Toshiba,Notebook,Intel Core i5,8,Intel HD,Windows,1.47,0,1,157.3505121487356,2.3,0,256
1019,HP,Notebook,Intel Core i7,8,Intel HD,Windows,1.43,0,0,157.3505121487356,2.5,0,256
1020,Dell,2 in 1 Convertible,Intel Core i3,4,Intel HD,Windows,2.08,1,1,141.21199808219862,2.3,1000,0
1021,Toshiba,Ultrabook,Intel Core i5,8,Intel HD,Windows,1.2,0,0,165.6321180513006,2.3,0,256
1022,HP,Notebook,Intel Core i5,8,Intel HD,Windows,1.11,0,1,165.6321180513006,2.5,0,256
1023,HP,Notebook,Intel Core i7,8,Nvidia GeForce,Windows,1.64,0,0,157.3505121487356,2.7,0,256
1024,Dell,Notebook,Intel Core i5,8,Intel HD,Windows,2.09,0,0,141.21199808219862,2.4,500,0
1025,HP,Ultrabook,Intel Core i5,4,Intel HD,Windows,1.26,0,0,125.36742798669837,2.5,0,256
1026,HP,Notebook,Intel Core i5,4,Intel HD,Windows,2.31,0,0,111.93520355955211,2.5,500,0
1027,HP,Notebook,Intel Core i5,4,Intel HD,Windows,1.95,0,0,111.93520355955211,2.5,500,0
1028,Dell,Ultrabook,Intel Core i5,8,Intel HD,Windows,1.29,1,0,276.053530085501,2.5,0,256
1029,HP,Notebook,Intel Core i5,8,Nvidia GeForce,Windows,2.63,0,0,127.33567457123111,2.5,0,256
1030,HP,Notebook,Intel Core i5,4,Intel HD,Windows,1.64,0,0,111.93520355955211,2.5,0,256
1031,Acer,Notebook,AMD Processor,6,AMD Radeon,Windows,2.1,0,0,100.45466986113651,3.0,1000,0
1032,MSI,Gaming,Intel Core i7,8,Nvidia GeForce,Windows,2.7,0,0,127.33567457123111,2.8,1000,128
1033,HP,Notebook,Intel Core i5,8,Intel HD,Windows,1.95,0,0,157.3505121487356,2.3,0,256
1034,HP,Notebook,Intel Core i7,8,Intel HD,Windows,1.84,0,0,141.21199808219862,2.5,0,256
1035,HP,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.26,0,0,176.23257360658386,2.5,0,256
1036,HP,Notebook,Intel Core i5,4,Intel HD,Windows,2.04,0,0,100.45466986113651,2.5,500,0
1037,Toshiba,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.47,0,1,157.3505121487356,2.6,0,256
1038,Dell,Notebook,Intel Core i5,8,Intel HD,Windows,2.09,0,0,141.21199808219862,2.4,0,256
1039,HP,Notebook,Intel Core i5,8,Intel HD,Windows,1.64,0,0,157.3505121487356,2.5,0,256
1040,Lenovo,2 in 1 Convertible,Intel Core i7,4,Intel HD,Windows,1.8,1,1,141.21199808219862,2.5,0,256
1041,Vero,Notebook,Other Intel Processor,2,Intel HD,Windows,1.45,0,0,111.93520355955211,1.44,0,0
1042,Toshiba,Notebook,Intel Core i7,16,Nvidia GeForce,Windows,2.4,0,1,141.21199808219862,2.5,0,256
1043,Lenovo,Notebook,Intel Core i5,8,Intel HD,Windows,2.3,0,0,141.21199808219862,2.3,0,256
1044,HP,Notebook,Intel Core i5,4,Intel HD,Windows,1.54,0,0,157.3505121487356,2.3,500,0
1045,HP,Notebook,Intel Core i5,8,Intel HD,Windows,1.84,0,0,141.21199808219862,2.4,500,256
1046,HP,Notebook,Intel Core i5,8,Intel HD,Windows,1.43,0,0,157.3505121487356,2.3,0,256
1047,MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,3.78,0,1,127.33567457123111,2.7,1000,256
1048,Lenovo,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,4.6,0,1,127.33567457123111,2.6,1000,128
1049,Asus,Netbook,Intel Celeron Dual,4,Intel HD,Other,1.2,0,0,135.0942111925629,1.6,0,0
